FID,wall,building,sky,tree,road,sidewalk,earth,mountain,car,streetlight,grass,person,plant,fence,railing,bridge,signboard,van,windowpane,column,awning,bicycle,ashcan,pier,ceiling,water,minibike,chair,lake
2171,0.005652,0.025105000000000002,0.286566,0.227406,0.31654699999999997,0.015684,0.029230000000000003,0.0,0.008453,0.0,0.000699,0.0,0.054530999999999996,0.000277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00948,0.0,0.0,0.0,0.0,0.0,0.0
2172,0.000148,0.0,0.073391,0.5423319999999999,0.004184,0.0,0.297574,0.0,0.0,0.0,0.022848,0.0,0.0,0.006703,0.0,0.0,0.000668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,0.0,0.000656,0.377051,0.144836,0.277406,0.023281,0.0,0.0,0.036637,0.000207,0.019199,0.0,0.0,0.047887,0.0,0.0,8.2e-05,3.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2174,0.060538999999999996,0.007996,0.230672,0.29796100000000003,0.19247999999999998,0.000379,0.097727,0.0,0.046887,0.0,0.0,0.0,0.063371,0.0,0.0,0.0,0.0019879999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,0.08241799999999999,0.016191,0.23581999999999997,0.176812,0.26223,0.028918,0.027754,0.001086,0.06422699999999999,0.001402,5.5e-05,1.2e-05,0.052617,0.018512,0.01123,0.0,0.0041990000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00148,0.0,0.0,0.0
2176,0.014034999999999999,0.080137,0.20501999999999998,0.236973,0.24603899999999998,0.02093,0.0,0.0,0.157379,1.2e-05,0.00577,0.0,0.016097999999999998,0.009773,0.0,0.0,0.0,0.0,0.0,0.0,0.000285,0.0,0.007406,0.0,0.0,0.0,0.0,0.0,0.0
2177,0.039391,0.057984,0.195516,0.139629,0.21960900000000003,0.08041799999999999,0.0,0.0,0.105859,0.0,0.0,0.0,0.065445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,8e-06,0.044348,0.165652,0.319211,0.14685499999999999,0.06757,0.022762,0.0,0.12258599999999999,0.0007070000000000001,0.009301,0.0,0.014367,0.057418,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.002301,0.0,0.0,0.0,0.0,0.0,0.0
2179,0.009027,0.029276999999999997,0.328316,0.130688,0.346582,0.062559,0.0,0.0,0.02216,0.000602,0.034988,0.0,0.0,0.021965000000000002,0.0,0.0,0.0023239999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,0.002852,0.161625,0.301832,0.072973,0.19933599999999999,0.043344,0.018422,0.0,0.016035,0.0016640000000000001,0.027129,0.0,0.098441,0.048691000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076560000000000005,0.0,0.0,0.0,0.0,0.0,0.0
2181,0.0032700000000000003,0.130281,0.261859,0.142328,0.22423400000000002,0.042187999999999996,0.000984,0.0,0.0008789999999999999,0.0,0.038898,0.0,0.01593,0.110516,0.0,0.0,0.003742,0.0,0.0,0.0,0.0,0.0,0.014980000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2182,0.0,0.060137,0.384023,0.072012,0.403586,0.06060499999999999,0.000332,0.0,0.001629,0.0029059999999999997,0.000551,0.0,0.004137,0.004215,0.0,0.0,0.000875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,0.001105,0.062465,0.282812,0.25418,0.205629,0.062312,0.015019999999999999,0.0,0.033227,0.001105,0.007945,0.0,0.023531,0.050668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,8.2e-05,0.11076199999999999,0.348008,0.043355,0.325379,0.021066,0.0,0.0,0.051898,0.0021449999999999998,0.0028829999999999997,0.0,0.001363,0.049336,0.0,0.0,0.000113,0.0053950000000000005,0.0,0.0,0.0,0.0,0.000336,0.0,0.0,0.0,0.0,0.0,0.0
2185,0.0,0.053688,0.313238,0.168785,0.370188,0.000926,0.012738,0.0,0.06453099999999999,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.004281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,0.058852,0.10277,0.281918,0.197008,0.165418,0.09160900000000001,0.022348,0.0,0.043426,0.00038700000000000003,0.003254,0.0,0.001707,0.025776999999999998,9.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,0.0,0.0,0.0,0.0,0.0,0.0
2187,0.009969,0.031566000000000004,0.27663699999999997,0.19548800000000002,0.394934,0.008203,0.052690999999999995,0.001625,0.005328,0.000535,0.006027,0.0,0.0,0.009996,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,0.0,0.0,0.313055,0.229863,0.0,0.0,0.0,0.0,0.0,0.000332,0.286828,0.0,0.047715,0.0005780000000000001,0.0,0.0,0.002785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2189,6.2e-05,0.237617,0.223406,0.134855,0.16763699999999998,0.000324,0.0016760000000000002,0.0,0.188805,0.0008320000000000001,0.012828,0.0,0.014152000000000001,0.015944999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,0.000586,0.21233600000000002,0.23838299999999998,0.07625,0.280688,0.034012,0.000152,0.002414,0.029910000000000003,0.0,0.056042999999999996,0.002703,0.0,0.054702999999999995,0.0,0.0,0.000258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,0.012934000000000001,0.10969100000000001,0.370832,0.041492,0.364898,0.038531,0.0,0.0,0.004715,0.0,0.009316,0.0,0.0,0.040175999999999996,0.0,0.0,0.0,0.000723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,0.040957,0.073887,0.327414,0.13958199999999998,0.286977,0.019543,0.006703,0.0,0.07009800000000001,0.00027,0.001215,0.0,0.0,0.021991999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,0.054202999999999994,0.057776999999999995,0.381852,0.108207,0.25168,0.03916,0.0,0.0,0.096707,0.0,0.0,0.0,0.0,0.009625,0.0,0.0,0.000789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,0.0037270000000000003,0.05815599999999999,0.396328,0.088125,0.32010900000000003,0.034339999999999996,0.011664,0.0,0.033488,2.3e-05,0.000496,3.1e-05,0.019316,0.013477000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,0.015773,0.068867,0.357613,0.13101600000000002,0.298543,0.04707,0.00023799999999999998,0.0,0.04,0.003855,0.0,0.000344,0.008851999999999999,0.010812,0.0,0.0,0.0,0.0,0.0,0.0,0.00852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,0.010145,0.120941,0.397938,0.050543,0.20776599999999998,0.013430000000000001,0.00038700000000000003,0.0,0.018137,0.0,0.134414,0.0,0.029012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,0.07602,0.041234,0.292238,0.198668,0.198855,0.033535,0.0037579999999999996,0.0036450000000000002,0.0068790000000000006,3.9e-05,0.067551,0.0,0.024687999999999998,0.035733999999999995,0.000164,0.0,0.006601999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2198,0.036754,0.055102,0.326219,0.16973,0.290441,0.029406,0.0,0.0,0.07398400000000001,0.0051600000000000005,0.0,0.0,0.012977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,0.010738,0.106715,0.28826599999999997,0.12727,0.294574,0.015867,0.029855,0.0,0.012168,0.0,0.041789,0.0,0.014234,0.051746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,0.0,0.0,0.998758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,0.0,0.0,0.998758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,0.0,0.0,0.998758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,0.065879,0.03268,0.371016,0.066492,0.337922,0.05599199999999999,0.00677,0.0,0.006004,5.9e-05,0.0,0.0,0.0,0.041566000000000006,0.0,0.0,0.015621000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,0.001918,0.09110499999999999,0.387262,0.043988,0.381844,0.033043,0.0,0.0,0.017227000000000003,0.000547,0.004640999999999999,0.0024100000000000002,0.012148,0.009401999999999999,0.0,0.0,0.008242,0.0,0.0,0.0,0.0,0.0,0.000488,0.0,0.0,0.0,0.0,0.0,0.0
2205,0.031316000000000004,0.052895000000000005,0.201207,0.266016,0.35293,0.053785,0.000543,0.000918,0.016883000000000002,0.000617,0.0,0.0,0.011395,0.0,0.0,0.0,0.00057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,0.03377,0.142379,0.27426999999999996,0.11276199999999999,0.362094,0.027441000000000004,0.006344,0.0,0.035695,0.0,0.0,0.0,0.0,7.4e-05,0.0,0.0,0.0051719999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207,0.0,0.0,0.998758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,0.0,0.203184,0.366625,0.115656,0.10259000000000001,0.007527,0.028266000000000003,0.0,0.0045899999999999995,8e-06,0.039133,0.0,0.016934,0.103246,0.0,0.0,0.008234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2209,0.00466,0.175422,0.274109,0.152293,0.158992,3.9e-05,0.00952,0.0,0.051875,0.000758,0.052160000000000005,0.0,0.045058999999999995,0.055512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012996,0.0,0.0,0.0,0.0,0.0,0.0
2210,0.051953,0.144332,0.27581999999999995,0.08480499999999999,0.178223,0.0,0.07480099999999999,0.0,0.00982,0.0,0.0015,0.0,0.115926,0.008781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,0.0008710000000000001,0.301512,0.29896500000000004,0.024684,0.176609,0.005832,0.011543000000000001,0.0,0.09277,0.001395,0.030516,0.0,4e-06,0.048875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038590000000000005,0.0,0.0,0.0,0.0,0.0,0.0
2212,0.0036520000000000003,0.187172,0.17318,0.043211,0.204766,0.050797,0.0,0.0,0.034816,0.000852,0.052273,0.0,0.026105,0.09717200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,0.0,0.11943800000000002,0.255809,0.074633,0.24643400000000001,0.027504,0.029773,0.035391000000000006,0.030949,0.005723,0.023996,0.0,0.081727,0.057047,0.0025,0.0,0.0034020000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2214,0.0032380000000000004,0.32110900000000003,0.256234,0.011323999999999999,0.279816,0.11848,0.002633,0.0,0.001047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005879,0.0,0.0,0.0,0.0,0.0,0.00021099999999999998,0.0,0.0,0.0,0.0,0.0,0.0
2215,0.158402,0.241723,0.180398,0.027688,0.154129,0.21224200000000001,0.002285,0.0,0.004141,0.0,0.0013050000000000002,0.0,0.008140999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,0.016805,0.06802000000000001,0.32710900000000004,0.18606199999999998,0.185859,0.050828,0.002402,0.0,0.0018629999999999999,1.2e-05,0.07034,0.0,0.078074,0.001641,0.002473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,0.013590000000000001,0.29894899999999996,0.31798000000000004,0.030848,0.136988,0.012551,0.000312,0.0,0.0,0.0,0.015762,0.0,0.117254,0.03941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013133,0.0,0.0,0.0,0.0,0.0,0.0
2218,0.01157,0.128965,0.190637,0.361,0.132078,0.09084400000000001,0.011391,0.0,0.001109,4.3e-05,0.0,0.0,0.000672,0.059616999999999996,0.0,0.0,0.000992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,0.007484,0.333855,0.226746,0.043789,0.18254700000000001,0.11775799999999999,0.0,0.0,0.005004,5.9e-05,0.0,0.0,0.019266,0.0,0.0,0.0,0.001789,0.0,0.0,0.0,0.0,0.0,0.0013160000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2220,0.011234000000000001,0.189457,0.209531,0.216547,0.17333199999999999,0.052547,0.097648,0.0,0.014477,0.0,0.0,0.0,0.028582,0.0,0.0,0.0,0.0007700000000000001,0.0,0.0,0.0,0.0,0.0,0.0008439999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2221,0.0033009999999999997,0.357926,0.013922,0.045605,0.027351999999999998,0.003867,0.021121,0.0,0.091215,0.0,0.038961,0.0,0.0,0.0,0.07724199999999999,0.0,0.0,0.0,0.017312,0.00734,0.0,0.0,0.003922,0.0,0.026074,0.0,0.0,0.0,0.0
2222,0.0,0.10303499999999999,0.27570700000000004,0.121723,0.162965,0.071977,0.0,0.0,0.061836,0.0,0.0,0.007062000000000001,0.009547,0.134176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,0.003152,0.253266,0.22593400000000002,0.144176,0.159742,0.0,0.064703,7.4e-05,0.0,0.001016,0.08199999999999999,0.0,0.018555000000000002,0.015406,0.0,0.0,0.0012109999999999998,0.0,0.0,0.0,0.002188,0.0,0.021852,0.0,0.0,0.0,0.0,0.0,0.0
2224,0.016543000000000002,0.098477,0.297336,0.124992,0.164379,0.005016,0.0,0.0,0.037883,0.0,0.047043,0.0,0.037762000000000004,0.08140599999999999,0.0,0.0,0.0014730000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,0.0008320000000000001,0.052871,0.19203900000000002,0.312879,0.310039,0.019875,3.9e-05,0.0,0.012112999999999999,0.0,0.021902,0.0,0.050617,0.012972999999999998,0.0,0.0,0.001492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,0.028168000000000002,0.13375,0.22258200000000003,0.203129,0.20526999999999998,0.029531,0.013188,0.0,0.040316000000000005,0.000164,0.020562,0.0,0.008148,0.043801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005051,0.0,0.0,0.0,0.0,0.0,0.0
2227,0.0,0.163379,0.298191,0.123453,0.222027,0.035316,0.001184,0.0,0.030488,0.0006129999999999999,0.004738,0.0,0.001152,0.057164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,0.0009689999999999999,0.099902,0.34226999999999996,0.094164,0.180266,0.039605,0.019538999999999997,0.0,0.0,0.0041990000000000005,0.0,0.0,0.109848,0.062297000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,0.0053549999999999995,0.12374600000000001,0.26303499999999996,0.139816,0.161168,0.002316,0.07545700000000001,0.0,0.108832,0.0,3.5e-05,0.0,0.011566,0.021891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,0.0,0.060570000000000006,0.39789800000000003,0.027266000000000002,0.402,0.049285,0.0045,0.004727,0.008133,0.00021099999999999998,0.0015,0.0009609999999999999,0.010074,0.0,0.0,0.0,0.027984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,0.0015429999999999999,0.22375,0.35275,0.024074,0.18803499999999998,0.012991999999999998,0.008102,0.0,0.0,0.005121,0.070219,0.0,0.0,0.101148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,0.01927,0.021727,0.234648,0.295484,0.34057,0.050031,0.0014529999999999999,0.0,0.036816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,0.015336,0.043168,0.33881999999999995,0.135391,0.38669899999999996,0.048664,0.0,0.00057,0.004207,5.1e-05,0.00013700000000000002,0.0,0.004043,0.005031,0.0,0.0,6.2e-05,0.0,0.0,0.0,0.001973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,0.0,0.0,0.998758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2235,0.21439499999999997,0.000109,0.27952,0.259398,0.187406,0.003633,0.0,0.0,0.03025,1.2e-05,0.0,0.0,0.0,0.0,0.025190999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,0.18341400000000002,0.0,0.29349200000000003,0.24121900000000002,0.196367,0.002664,0.0,0.0,0.053652,0.0,0.0,0.0,0.0,0.0,0.029191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2237,0.097117,0.0,0.272383,0.262395,0.21210500000000002,0.016613,0.0,0.0,0.06858600000000001,0.00075,0.0,0.0,0.0,0.026902,0.043148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,0.0,0.0,0.065098,0.55325,0.140875,0.043508,0.11193800000000001,0.0,0.000676,0.0,0.033691000000000006,0.0,0.050168,0.0,0.0,0.0,0.000797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,0.079328,0.0,0.093848,0.557441,0.164266,0.016082,0.039066000000000004,0.0,0.0057729999999999995,0.0,0.0,0.0,0.0,0.000363,0.040582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,0.0,0.027949,0.10668,0.422422,0.280625,0.007461,0.07702300000000001,0.0,0.000559,0.0,0.046449000000000004,0.0,0.003945000000000001,0.00659,0.0,0.0,0.016937999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,0.00032,0.046383,0.11046500000000001,0.38571500000000003,0.178203,0.0545,0.0,0.0,0.006211,8e-06,0.050336,0.0,0.035660000000000004,0.129383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,0.0,0.0,0.998758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,0.033152,0.00427,0.146957,0.43090600000000007,0.24804299999999999,0.0,0.041801,0.0,0.0,0.000199,0.075863,0.0,0.0,0.009387000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,0.020605000000000002,0.019977,0.114035,0.435316,0.274812,0.033539,0.058488,0.0,0.002094,0.0,0.0,0.0,0.035898,0.0009339999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,0.031641,0.028188,0.14248,0.36393000000000003,0.237539,0.012781,0.005148,0.0,0.0,0.0,0.076883,0.0,0.017644999999999997,0.061375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,0.005156,0.052359,0.223059,0.238246,0.32884800000000003,0.076852,0.004328,0.0,0.000223,3.5e-05,0.029952999999999997,0.000324,0.024887,0.012559,0.0,0.0,0.001086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,0.004273,0.035726999999999995,0.23418000000000003,0.302609,0.304406,0.029086,0.001297,0.0,0.048827999999999996,0.00028900000000000003,0.0,0.0,0.000336,0.038883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,0.012164,0.049738,0.322496,0.152086,0.285762,0.017203,0.0,0.0,0.108641,0.00047300000000000006,0.002195,0.0,0.000734,0.033191000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,0.004695,0.040895,0.423832,0.063625,0.256402,0.151445,0.0,0.0028870000000000002,0.032477,4e-06,0.0,0.0,0.0,0.003785,0.0,0.0,0.019121,0.0,0.0,0.0,5.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,0.001957,0.184027,0.257461,0.147004,0.21793,0.044797000000000003,0.0,0.0,0.001121,0.0,0.094125,0.0,0.0,0.043012,0.0,0.0,0.007331999999999999,0.0,0.0,0.0,0.00043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,0.0005549999999999999,0.038965,0.356168,0.12248800000000001,0.30641799999999997,0.016738,0.038183999999999996,0.0,0.033859,0.001668,0.010039,0.0,0.0,0.015629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,0.001141,0.023652,0.070699,0.436766,0.297016,0.00366,0.077527,0.0,0.0037770000000000004,0.0,0.042133,0.0,0.00491,0.012332,0.0,0.0,0.024238,0.0,0.0,0.0,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,0.09170700000000001,0.04,0.07888300000000001,0.36582,0.317457,0.015022999999999998,0.051523,0.0,0.008918,0.003,0.018711000000000002,0.0,0.006781000000000001,0.0,0.0,0.0,0.00216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,0.036871,0.154602,0.057996000000000006,0.304332,0.216887,0.015527000000000001,0.035211,0.0,0.076754,0.0,0.0,0.0,0.0,0.0008710000000000001,0.0,0.0,1.6e-05,0.054973,0.0,0.0,0.0,0.0,0.0,0.00091,0.0,0.0,0.0,0.0,0.0
2255,0.001605,0.049309,0.18925799999999998,0.322168,0.0,0.057664,0.06182000000000001,0.0,0.0,4e-06,0.01518,0.0,0.011195,0.0,0.0,0.0,0.000414,0.0,0.0,0.005379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,0.001422,0.059074,0.401262,0.057637,0.42848400000000003,0.012984,0.0024879999999999998,0.009323999999999999,0.001363,0.0,0.010051000000000001,0.000121,0.0030269999999999997,0.00025,0.0,0.0,0.004229999999999999,0.001172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,0.0034799999999999996,0.075852,0.37575,0.084035,0.391016,0.030226999999999997,0.0,0.0,0.0043549999999999995,0.0019489999999999998,0.0,0.0,0.0,0.026391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,0.011156000000000001,0.015703,0.325477,0.182785,0.362902,0.045598,0.019336000000000002,0.0,0.0019219999999999999,1.2e-05,0.00066,0.0,0.002629,0.007242,0.0,0.0,0.000672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2259,0.001094,0.024961,0.36235500000000004,0.113488,0.385328,0.009949,0.041523000000000004,0.0029100000000000003,0.002961,0.0,1.2e-05,0.0,0.015944999999999997,0.000484,0.0,0.0,0.015094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033999999999999997,0.0,0.0,0.0
2260,0.000492,0.022973,0.2125,0.23129699999999997,0.410625,0.012293,0.068727,0.0,0.005957,2.3e-05,0.0,0.0,0.014574,0.005934,0.0,0.0,0.007026999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2261,0.0,0.051616999999999996,0.321887,0.11713299999999999,0.357562,0.006719,0.104672,0.0,0.002301,0.0,0.0023710000000000003,0.000277,0.014230000000000001,4.3e-05,0.0,0.0,0.010727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,0.004988,0.039734,0.342344,0.083246,0.379359,0.058793,0.023652,0.0,0.017925999999999997,0.000273,0.000875,0.0,0.005414,0.005035,0.0,0.0,0.010617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2263,0.0,0.074758,0.351566,0.071617,0.33509,0.055598,0.031781000000000004,0.0,0.041754,0.000543,0.022875,0.001777,0.000156,0.00118,0.0,0.0,0.004953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,0.004386999999999999,0.072324,0.316762,0.153793,0.388266,0.00173,0.0,0.0,0.028461,0.0,0.0,0.0,0.0,0.020316,0.013961000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,0.0,0.06323,0.283457,0.19281199999999998,0.33306199999999997,0.006940999999999999,0.008715,0.0,0.04548,0.000102,0.0,0.0,0.0,0.019434,0.008277,0.0,0.036777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,0.008172,0.059387,0.396277,0.135523,0.337758,0.010359,0.009648,0.0,0.015203,0.001691,0.014421999999999999,0.0,0.004613,0.0008119999999999999,0.0,0.0,0.001016,0.002074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,4.3e-05,0.039602,0.36189499999999997,0.08970299999999999,0.367555,0.0,0.005504,0.0,0.06284,0.0,0.004602,0.0,0.036483999999999996,0.018309,0.003508,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
