ID,Lng,Lat,angle,highway
3644.0,153.0217974,-27.4466259,67.95292496773766,residential
3645.0,153.0221790099,-27.4464189981,54.59120854454336,residential
3646.0,153.02254893010002,-27.4461917683,56.02775775144384,residential
3647.0,153.0231001,-27.4449666,189.21630541188,residential
3648.0,153.023028162,-27.4453621487,189.21630541188,residential
3649.0,153.0229562239,-27.445757695999998,189.21630541188,residential
3650.0,153.02296550219998,-27.446138667,145.39590377249448,residential
3651.0,153.02322058,-27.446468495900003,145.39590377249448,residential
3652.0,153.02347565780002,-27.4467983238,145.39590377249448,residential
3653.0,153.0237868758,-27.4470747485,114.36973506464192,residential
3654.0,153.0240877754,-27.447353875100003,149.48901405436175,residential
3655.0,153.0243158143,-27.4476991021,149.48901405436175,residential
3656.0,153.0246396292,-27.447962651100003,122.77758383009905,residential
3657.0,153.0224862,-27.4489883,9.550530516164192,residential
3658.0,153.02267615,-27.4486334053,36.71625179995341,residential
3659.0,153.02294468,-27.448312194,36.71625179995341,residential
3660.0,153.0239646,-27.4471674,39.15629138297185,residential
3661.0,153.0242482152,-27.446856675,39.15629138297185,residential
3662.0,153.0245318304,-27.4465459492,39.15629138297185,residential
3663.0,153.0285683,-27.450692,67.09513652516979,motorway
3664.0,153.0289820426,-27.450536046,67.09513652516979,motorway
3665.0,153.0293884646,-27.450368896599997,52.389582301620386,motorway
3666.0,153.02974427770002,-27.4501243518,52.389582301620386,motorway
3667.0,153.0300634965,-27.4498477756,36.519372417020286,motorway
3668.0,153.0303307877,-27.4495257466,36.519372417020286,motorway
3669.0,153.03054845440002,-27.449177597,24.56081561540955,motorway
3670.0,153.0307351507,-27.4488131451,24.56081561540955,motorway
3671.0,153.0308761151,-27.4484347147,13.260739232774148,motorway
3672.0,153.0309791441,-27.448044688699998,13.260739232774148,motorway
3673.0,153.0248518,-27.4481315,148.41994445542176,residential
3674.0,153.0246639817,-27.4481716601,11.482431620299234,residential
3675.0,153.0248371,-27.4483994,160.69339694207878,residential
3676.0,153.0249854666,-27.4487776167,160.71836086351803,residential
3677.0,153.0206727,-27.447594,275.15699161198563,residential
3678.0,153.02022536049998,-27.4475579819,275.15699161198563,residential
3679.0,153.0208534,-27.448769,359.5555265246836,tertiary
3680.0,153.0208097355,-27.448370940900002,351.05759885451033,tertiary
3681.0,153.0207399178,-27.4479751008,351.05759885451033,tertiary
3682.0,153.0206712431,-27.4475791346,355.0029550014162,tertiary
3683.0,153.02063211950002,-27.447179944000002,355.0029550014162,tertiary
3684.0,153.0205805748,-27.446781958699997,352.56735371250295,tertiary
3685.0,153.0205634384,-27.446382784,1.297540767746793,tertiary
3686.0,153.0205736373,-27.4459821693,1.3030345659344351,tertiary
3687.0,153.0205939332,-27.445582161199997,6.434452803699213,tertiary
3688.0,153.0206442687,-27.4451839646,6.434452803699213,tertiary
3689.0,153.0160676,-27.4440818,109.27890029893999,tertiary
3690.0,153.01649157010002,-27.4442141062,109.27890029893999,tertiary
3691.0,153.0169155401,-27.4443464123,109.27890029893999,tertiary
3692.0,153.0173395102,-27.4444787183,109.27890029893999,tertiary
3693.0,153.0177713023,-27.444582350700003,98.07904410982121,tertiary
3694.0,153.01821634,-27.4446344,90.0,tertiary
3695.0,153.0186654976,-27.4446344,90.0,tertiary
3696.0,153.0191143505,-27.444625917800003,86.32812198694481,tertiary
3697.0,153.0195625861,-27.4446002544,86.32812198694481,tertiary
3698.0,153.0200104524,-27.4445909123,101.99615468390131,tertiary
3699.0,153.02037980629999,-27.4448027808,129.81255967104022,tertiary
3700.0,153.020707,-27.4450461,27.666671178326844,residential
3701.0,153.02084255629998,-27.4446668548,13.31656145858656,residential
3702.0,153.0209460113,-27.4442769051,13.31656145858656,residential
3703.0,153.0210494662,-27.443886953899998,13.31656145858656,residential
3704.0,153.0211445866,-27.443495398299998,11.016425850059928,residential
3705.0,153.0212304164,-27.4431020541,11.016425850059928,residential
3706.0,153.0141769,-27.4511176,37.497246409967495,unclassified
3707.0,153.0145310879,-27.4509228248,81.8282790397309,unclassified
3708.0,153.0149028618,-27.4507165798,32.12709157432655,unclassified
3709.0,153.0151417234,-27.4503772371,32.12709157432655,unclassified
3710.0,153.01547277,-27.4501221277,60.13803053515835,unclassified
3711.0,153.0158622919,-27.4499226123,60.13803053515835,unclassified
3712.0,153.0161588087,-27.4496688742,6.1912724904819365,unclassified
3713.0,153.0162073037,-27.449270510700003,6.201221711395878,unclassified
3714.0,153.016255822,-27.448872148000003,6.201221711395878,unclassified
3715.0,153.0163890639,-27.448505274299997,39.03434347002685,unclassified
3716.0,153.0168132857,-27.4484668979,91.36123374495656,unclassified
3717.0,153.0171463403,-27.4483485914,10.662891109935217,unclassified
3718.0,153.016949,-27.4471582,123.21155580925202,residential
3719.0,153.0173247895,-27.447377683899997,123.21155580925202,residential
3720.0,153.01772949899998,-27.4475270112,97.17170088934904,residential
3721.0,153.0181751426,-27.4475770375,97.17170088934904,residential
3722.0,153.0186200477,-27.4475418073,81.9426640674939,residential
3723.0,153.0190194408,-27.447420416900002,34.45700720033824,residential
3724.0,153.01927356870002,-27.447090007699998,34.45700720033824,residential
3725.0,153.0195276965,-27.446759597600003,34.45700720033824,residential
3726.0,153.01995972379999,-27.446686561999996,82.22205638818494,residential
3727.0,153.0204047492,-27.4466323314,82.22205638818494,residential
3728.0,153.020707,-27.4450461,133.6655760047227,tertiary
3729.0,153.0210994486,-27.445161724600002,82.70466733617826,tertiary
3730.0,153.0215449702,-27.4451108394,82.70466733617826,tertiary
3731.0,153.0219904918,-27.4450599542,82.70466733617826,tertiary
3732.0,153.0211672,-27.4487715,11.019286364276676,residential
3733.0,153.0213858883,-27.4484278152,35.87883599936253,residential
3734.0,153.0216491275,-27.448103136300002,35.87883599936253,residential
3735.0,153.0218821587,-27.4477687581,357.572254142176,residential
3736.0,153.0218616093,-27.447368486,355.58885686079526,residential
3737.0,153.0218270632,-27.446968958600003,355.58885686079526,residential
3738.0,153.0217923028,-27.4465694448,355.39472677119124,residential
3739.0,153.0217845585,-27.446170665900002,7.528297870479458,residential
3740.0,153.0218717063,-27.4457777977,12.227171916342456,residential
3741.0,153.021982105,-27.4453914501,30.154470813412637,residential
3742.0,153.0268763,-27.445431,60.86088051543066,tertiary
3743.0,153.0269817923,-27.445624555300004,251.12321604968133,tertiary
3744.0,153.0274151,-27.4503216,275.0504669773605,secondary
3745.0,153.0290067,-27.4497999,271.24956506516884,secondary
3746.0,153.0320428,-27.4325653,353.2518138507465,trunk
3747.0,153.03198701780002,-27.4321677036,349.9430749824892,trunk
3748.0,153.0270681,-27.4454682,95.07169060521687,tertiary
3749.0,153.0275083208,-27.445546746599998,101.82318545532276,tertiary
3750.0,153.0279479123,-27.4456290087,101.85924969890156,tertiary
3751.0,153.0283874829,-27.44571136,101.85924969890156,tertiary
3752.0,153.0316048,-27.4559439,38.57059451326495,primary
3753.0,153.0316048,-27.4559439,166.63635119894576,primary
3754.0,153.0316048,-27.4559439,306.70452117051286,tertiary
3755.0,153.0306914,-27.4467304,188.99519718038803,unclassified
3756.0,153.0306211735,-27.447126187,188.99519718038803,unclassified
3757.0,153.0305509469,-27.4475219727,188.99519718038803,unclassified
3758.0,153.0316342,-27.4560543,177.92879327947415,primary
3759.0,153.0315864767,-27.456450333600003,193.6019392045744,primary
3760.0,153.0314863934,-27.456840894499997,190.57193869310254,primary
3761.0,153.0314051109,-27.4572349552,190.20901399259137,primary
3762.0,153.0314465644,-27.4576282511,156.15010718383525,primary
3763.0,153.0085541,-27.4388056,98.92104772880312,residential
3764.0,153.0089978242,-27.4388677448,98.92104772880312,residential
3765.0,153.0094415483,-27.4389298897,98.92104772880312,residential
3766.0,153.0098852725,-27.438992034400002,98.92104772880312,residential
3767.0,153.025268,-27.4626588,6.0358424145469725,residential
3768.0,153.0253225168,-27.462261196300002,8.575735963181032,residential
3769.0,153.0317871,-27.4558853,216.92792847110488,primary
3770.0,153.030461,-27.4480255,278.80759808944043,secondary
3771.0,153.0300171164,-27.4479642731,278.7862897421033,secondary
3772.0,153.0295732297,-27.447903064699997,278.7862897421033,secondary
3773.0,153.0148178,-27.4599276,304.1603971066388,primary
3774.0,153.035004,-27.4486926,280.7922183858343,secondary
3775.0,153.0345626067,-27.448618504200002,278.68329328786047,secondary
3776.0,153.0341185973,-27.4485580081,278.68329328786047,secondary
3777.0,153.0267105,-27.4503467,251.602693472311,residential
3778.0,153.0273149,-27.4503137,272.15740775947523,residential
3779.0,153.02686708209998,-27.4503327502,264.2972259721418,residential
3780.0,153.0316342,-27.4560543,222.05986337495528,primary
3781.0,153.0310898,-27.4480198,193.56771981969624,motorway
3782.0,153.0309844301,-27.448409328,193.56771981969624,motorway
3783.0,153.0308558072,-27.448791983699998,203.08353194433724,motorway
3784.0,153.0306797048,-27.449160608499998,203.08353194433724,motorway
3785.0,153.0304830351,-27.4495189741,215.33207507524483,motorway
3786.0,153.0302232808,-27.449845875,215.33207507524483,motorway
3787.0,153.0299317144,-27.450145529,232.3314415796527,motorway
3788.0,153.02957617959999,-27.4503903957,232.3314415796527,motorway
3789.0,153.0291934315,-27.450593801100002,246.9660132418577,motorway
3790.0,153.0287800839,-27.450750586399998,246.9660132418577,motorway
3791.0,153.0317093,-27.455827,42.360717754205254,primary
3792.0,153.0320119406,-27.4555309282,42.360717754205254,primary
3793.0,153.0309919,-27.4479964,14.321169777411614,motorway
3794.0,153.0311030023,-27.4476081403,14.321169777411614,motorway
3795.0,153.0317093,-27.455827,130.03078580432063,tertiary
3796.0,153.0267778,-27.4497372,94.5776571295697,secondary
3797.0,153.0272172721,-27.4498065608,111.93843192520109,secondary
3798.0,153.0317871,-27.4558853,133.9236349952354,tertiary
3799.0,153.0271276,-27.4500032,21.291212273450093,secondary
3800.0,153.0281902,-27.4497092,119.04622500068571,secondary
3801.0,153.0284201894,-27.450020344699997,188.88576996128583,secondary
3802.0,153.0267105,-27.4503467,65.1428834668515,residential
3803.0,153.0270917299,-27.4501443837,43.978045094541436,residential
3804.0,153.0451658,-27.4410076,288.21354950439337,motorway
3805.0,153.0447454006,-27.4408673412,294.59051379560725,motorway
3806.0,153.0443439675,-27.4406881462,300.4380113041135,motorway
3807.0,153.0439674271,-27.440470109699998,304.50568340887895,motorway
3808.0,153.0255454,-27.4518035,48.69912236784113,motorway
3809.0,153.025895809,-27.4515547414,58.515056986983595,motorway
3810.0,153.0262879641,-27.451360018699997,64.12261484357802,motorway
3811.0,153.0266965403,-27.451193650100002,66.16710213879401,motorway
3812.0,153.0271073973,-27.4510317391,66.16710213879401,motorway
3813.0,153.0275036088,-27.450848274200002,43.37971512100071,motorway
3814.0,153.0275471129,-27.4504797728,330.6991996952377,motorway
3815.0,153.0108885,-27.451203,249.2155079380196,residential
3816.0,153.010488568,-27.4513821902,239.3069290693506,residential
3817.0,153.0325193,-27.4565005,41.042380236839925,residential
3818.0,153.0328142246,-27.456198296999997,41.042380236839925,residential
3819.0,153.0331091492,-27.455896093099998,41.042380236839925,residential
3820.0,153.0334040738,-27.455593888400003,41.042380236839925,residential
3821.0,153.0336989983,-27.4552916829,41.042380236839925,residential
3822.0,153.0339939461,-27.454989494499998,41.11359669126848,residential
3823.0,153.0342892256,-27.4546875633,41.0986967609736,residential
3824.0,153.0108885,-27.451203,6.419859263809783,primary
3825.0,153.0109350251,-27.4508044868,4.856388639418505,primary
3826.0,153.0109809913,-27.4504059698,7.168919508553888,primary
3827.0,153.011022144,-27.4500074136,1.310710832398668,primary
3828.0,153.011017512,-27.449607449400002,353.2158613762431,primary
3829.0,153.0109644534,-27.449209548899997,353.2158613762431,primary
3830.0,153.0107886118,-27.4488459411,333.5284692476142,primary
3831.0,153.0105655366,-27.4485002223,321.53335975143483,primary
3832.0,153.0102861341,-27.4481864781,321.53335975143483,primary
3833.0,153.0100360504,-27.4478538046,326.68289358672394,primary
3834.0,153.00981203860002,-27.4475065004,330.143441202601,primary
3835.0,153.00958281200002,-27.4471619888,327.80342979793164,primary
3836.0,153.0093373617,-27.446826552399997,324.6106047780925,primary
3837.0,153.00906750209998,-27.4465064277,321.33960037392103,primary
3838.0,153.0087917609,-27.446191133000003,317.03551575817636,primary
3839.0,153.0084916049,-27.4458930544,318.3668320248684,primary
3840.0,153.0101257,-27.4331298,246.84443787660015,residential
3841.0,153.0097066656,-27.4332739925,249.20220864566485,residential
3842.0,153.0108885,-27.451203,79.03654923144313,residential
3843.0,153.0316812,-27.4606225,34.125465685884244,tertiary
3844.0,153.03192888790002,-27.4602906206,45.24970195408103,tertiary
3845.0,153.0323513203,-27.4602484888,107.95735207338807,tertiary
3846.0,153.0104234,-27.4514167,46.56309298042416,residential
3847.0,153.0107713115,-27.4511955123,94.09661555458912,residential
3848.0,153.0329808,-27.4603643,210.3240614639313,unclassified
3849.0,153.0145212,-27.4585949,152.48123118054684,primary
3850.0,153.0147331537,-27.4589480711,152.08525327767828,primary
3851.0,153.0318303,-27.4597745,132.61469277705172,tertiary
3852.0,153.0321607023,-27.4600459168,132.6507590543385,tertiary
3853.0,153.0324795365,-27.4603278242,138.06956239171714,tertiary
3854.0,153.0326069046,-27.4606972743,189.80870244446663,tertiary
3855.0,153.0290228,-27.4525939,342.3736516190716,primary
3856.0,153.0158623,-27.4577861,240.81731725852921,motorway
3857.0,153.0143357,-27.4587154,332.2052951341497,primary
3858.0,153.0141263564,-27.458360908000003,332.2345120320691,primary
3859.0,153.0127285,-27.4586838,301.38412681366236,primary
3860.0,153.01234505629998,-27.458475140500003,301.38412681366236,primary
3861.0,153.0315028,-27.4418532,7.2255366920748845,motorway
3862.0,153.03153896950002,-27.4414540803,2.060582795298904,motorway
3863.0,153.0315430975,-27.4410534423,359.66011676624015,motorway
3864.0,153.0315255441,-27.440653224699997,4.680509501470847,motorway
3865.0,153.017545,-27.4475063,339.8218371679956,residential
3866.0,153.0173900673,-27.4471301802,339.8218371679956,residential
3867.0,153.0295997,-27.4540383,149.65475668568814,primary
3868.0,153.0298566525,-27.4543656021,138.80740136469922,primary
3869.0,153.0205813,-27.4456821,264.5680037762736,residential
3870.0,153.02013415940002,-27.4457200338,264.5680037762736,residential
3871.0,153.0196870188,-27.4457579677,264.5680037762736,residential
3872.0,153.01923987819998,-27.445795901500002,264.5680037762736,residential
3873.0,153.0187927376,-27.445833835300004,264.5680037762736,residential
3874.0,153.0183725503,-27.445973193,248.7561203965814,residential
3875.0,153.0179539145,-27.4461183887,248.7561203965814,residential
3876.0,153.0175352786,-27.4462635843,248.7561203965814,residential
3877.0,153.0171166428,-27.4464087796,248.7561203965814,residential
3878.0,153.0294923,-27.4540946,335.43209570677556,primary
3879.0,153.0293347743,-27.453720707,346.1637057446382,primary
3880.0,153.0292273589,-27.453331642800002,346.1637057446382,primary
3881.0,153.0291199435,-27.452942577199998,346.1637057446382,primary
3882.0,153.0287652,-27.4518266,354.98964404285704,primary
3883.0,153.0287269577,-27.45142741,351.96475980731896,primary
3884.0,153.0188635,-27.4612166,286.99634641789805,tertiary
3885.0,153.0184328947,-27.4611039756,276.8855748439637,tertiary
3886.0,153.0414201,-27.4508353,269.62678753865225,unclassified
3887.0,153.0445222,-27.453741,26.046731278053322,residential
3888.0,153.04476798780001,-27.453409556999997,40.72981237792012,residential
3889.0,153.04506106,-27.453105914600002,40.72981237792012,residential
3890.0,153.04535596670001,-27.4528036984,41.44390489094981,residential
3891.0,153.045653258,-27.4525033364,41.44390489094981,residential
3892.0,153.0459505494,-27.4522029735,41.44390489094981,residential
3893.0,153.0462478408,-27.4519026098,41.44390489094981,residential
3894.0,153.0465451377,-27.4516022496,41.45690852074976,residential
3895.0,153.04684052870002,-27.451300396399997,41.098526479873684,residential
3896.0,153.0473786,-27.4514446,321.4624843014695,tertiary
3897.0,153.0471110541,-27.4511229736,324.9629099711569,tertiary
3898.0,153.0468899993,-27.4507748758,334.9517839402661,tertiary
3899.0,153.0438987,-27.4435831,99.57488703849864,unclassified
3900.0,153.0443416004,-27.4436497556,99.57488703849864,unclassified
3901.0,153.0447844952,-27.4437164415,99.58054686583829,unclassified
3902.0,153.0452273882,-27.443783136100002,99.58054686583829,unclassified
3903.0,153.0166288,-27.462128,291.2732153421126,residential
3904.0,153.0161147,-27.4622079,312.5910263444974,unclassified
3905.0,153.0160104412,-27.4618650544,31.82526087060476,unclassified
3906.0,153.0163825222,-27.4616948754,115.19745839430428,unclassified
3907.0,153.037131,-27.4528758,129.57051375523852,secondary
3908.0,153.0374772292,-27.453131052399996,129.57051375523852,secondary
3909.0,153.0378234584,-27.453386304200002,129.57051375523852,secondary
3910.0,153.0148358,-27.460502,176.04937333017114,primary
3911.0,153.0148933429,-27.4608985806,168.39895307531418,primary
3912.0,153.0149836667,-27.461291059,168.39895307531418,primary
3913.0,153.0150682228,-27.4616845366,169.5868751035801,primary
3914.0,153.0151494056,-27.4620785981,169.5868751035801,primary
3915.0,153.0152504066,-27.4624689125,166.4871170508253,primary
3916.0,153.0153296559,-27.4628632354,170.07160820078198,primary
3917.0,153.0154070985,-27.463257891199998,170.07160820078198,primary
3918.0,153.0154853843,-27.4636522424,172.33464030990555,primary
3919.0,153.0155466633,-27.4640491479,172.0315250646262,primary
3920.0,153.01561759,-27.4644447624,170.7648984814958,primary
3921.0,153.0156943463,-27.464839482800002,169.18814724137548,primary
3922.0,153.0315779,-27.4373699,178.7840921939964,motorway
3923.0,153.0315874311,-27.4377705594,178.7840921939964,motorway
3924.0,153.0315969623,-27.4381712173,178.7840921939964,motorway
3925.0,153.0316064934,-27.4385718737,178.7840921939964,motorway
3926.0,153.0316160245,-27.4389725287,178.7840921939964,motorway
3927.0,153.0316255556,-27.439373182199997,178.7840921939964,motorway
3928.0,153.0316350868,-27.4397738342,178.7840921939964,motorway
3929.0,153.0316465901,-27.4401744375,178.13891033708092,motorway
3930.0,153.0316697659,-27.4405744242,173.78079323593502,motorway
3931.0,153.03174648610002,-27.4409688654,170.3261269860421,motorway
3932.0,153.0318019003,-27.4413660873,177.84576402811715,motorway
3933.0,153.0317945662,-27.441766453899998,184.0600673215027,motorway
3934.0,153.0363415,-27.4178138,209.63919726427886,motorway
3935.0,153.03611937510001,-27.4181621767,209.63919726427886,motorway
3936.0,153.0358972502,-27.4185105523,209.63919726427886,motorway
3937.0,153.0356751253,-27.4188589267,209.63919726427886,motorway
3938.0,153.03545428340001,-27.4192078357,200.50734977330956,motorway
3939.0,153.0352969311,-27.4195832512,200.50734977330956,motorway
3940.0,153.0351395788,-27.4199586654,200.50734977330956,motorway
3941.0,153.0349822265,-27.420334078299998,200.50734977330956,motorway
3942.0,153.0348248742,-27.4207094899,200.50734977330956,motorway
3943.0,153.0347023408,-27.4210943803,193.4277599781657,motorway
3944.0,153.0345980378,-27.4214842329,193.4277599781657,motorway
3945.0,153.0344937347,-27.421874084099997,193.4277599781657,motorway
3946.0,153.0343894317,-27.4222639339,193.4277599781657,motorway
3947.0,153.0342914272,-27.4226550115,191.24324018184865,motorway
3948.0,153.03420385290002,-27.423048123,191.24324018184865,motorway
3949.0,153.0341162786,-27.4234412331,191.24324018184865,motorway
3950.0,153.0340287042,-27.4238343417,191.24324018184865,motorway
3951.0,153.0339411299,-27.424227449,191.24324018184865,motorway
3952.0,153.0338535556,-27.4246205548,191.24324018184865,motorway
3953.0,153.03376598120002,-27.4250136593,191.24324018184865,motorway
3954.0,153.0336875668,-27.4254082173,188.94326088107883,motorway
3955.0,153.0336177424,-27.4258041382,188.94326088107883,motorway
3956.0,153.0335479181,-27.426200057800003,188.94326088107883,motorway
3957.0,153.0334780937,-27.4265959759,188.94326088107883,motorway
3958.0,153.0334082693,-27.4269918925,188.94326088107883,motorway
3959.0,153.0333384449,-27.427387807800002,188.94326088107883,motorway
3960.0,153.0332686205,-27.427783721599997,188.94326088107883,motorway
3961.0,153.0331987961,-27.428179633899997,188.94326088107883,motorway
3962.0,153.0331289718,-27.4285755448,188.94326088107883,motorway
3963.0,153.0330591474,-27.428971454299997,188.94326088107883,motorway
3964.0,153.03298932299998,-27.429367362399997,188.94326088107883,motorway
3965.0,153.0329194986,-27.429763269000002,188.94326088107883,motorway
3966.0,153.0328496742,-27.4301591742,188.94326088107883,motorway
3967.0,153.0327798498,-27.430555078,188.94326088107883,motorway
3968.0,153.0327100255,-27.4309509803,188.94326088107883,motorway
3969.0,153.0326402011,-27.4313468812,188.94326088107883,motorway
3970.0,153.0325703767,-27.4317427806,188.94326088107883,motorway
3971.0,153.0325005523,-27.4321386786,188.94326088107883,motorway
3972.0,153.03243072790002,-27.4325345752,188.94326088107883,motorway
3973.0,153.0323609035,-27.4329304703,188.94326088107883,motorway
3974.0,153.0322910792,-27.433326364000003,188.94326088107883,motorway
3975.0,153.0322212548,-27.4337222563,188.94326088107883,motorway
3976.0,153.0321514304,-27.4341181472,188.94326088107883,motorway
3977.0,153.032081606,-27.4345140366,188.94326088107883,motorway
3978.0,153.0320117816,-27.434909924499998,188.94326088107883,motorway
3979.0,153.0319419572,-27.4353058111,188.94326088107883,motorway
3980.0,153.03187213290002,-27.4357016962,188.94326088107883,motorway
3981.0,153.0318023085,-27.436097579800002,188.94326088107883,motorway
3982.0,153.0317324841,-27.436493461999998,188.94326088107883,motorway
3983.0,153.0316626597,-27.4368893428,188.94326088107883,motorway
3984.0,153.03159283530002,-27.437285222199996,188.94326088107883,motorway
3985.0,153.033882,-27.4596244,112.31300829480101,primary
3986.0,153.0311555,-27.4585272,214.0342766106656,tertiary
3987.0,153.030905117,-27.458859837600002,213.48250353103717,tertiary
3988.0,153.0326662,-27.4549967,41.16986423755102,primary
3989.0,153.0329624469,-27.454695525,41.414997934048976,primary
3990.0,153.0332602666,-27.4543955904,42.088524985486714,primary
3991.0,153.0335577935,-27.4540954373,41.101415780022094,primary
3992.0,153.033852164,-27.4537927996,40.813746281502326,primary
3993.0,153.0341457344,-27.4534895416,40.813746281502326,primary
3994.0,153.03443694610002,-27.4531844802,40.35804580924849,primary
3995.0,153.0347302128,-27.4528809982,41.115706212781745,primary
3996.0,153.0350255707,-27.4525791221,41.115706212781745,primary
3997.0,153.0291639,-27.4526269,167.01812145586143,primary
3998.0,153.0292648001,-27.453017352399996,167.01812145586143,primary
3999.0,153.0293656899,-27.4534078054,167.01946760683282,primary
4000.0,153.0294787455,-27.453795388200003,161.6360385564526,primary
4001.0,153.0300048,-27.4545346,130.89012701115965,primary
4002.0,153.030344348,-27.4547968938,130.89012701115965,primary
4003.0,153.0286063,-27.445841,282.1113015889042,tertiary
4004.0,153.0281653331,-27.445765081100003,280.15072660493803,tertiary
4005.0,153.0277232059,-27.445694459000002,280.15072660493803,tertiary
4006.0,153.0343607,-27.456766,131.31016779315814,tertiary
4007.0,153.0346975166,-27.4570310698,132.05898752017748,tertiary
4008.0,153.03503099620002,-27.4572994819,132.05898752017748,tertiary
4009.0,153.0301947,-27.443088,56.11483544247046,motorway
4010.0,153.0305849155,-27.4428909994,56.76943557264853,motorway
4011.0,153.0309228158,-27.442629055900003,36.06327277699052,motorway
4012.0,153.0311538452,-27.4422859348,28.866598174717094,motorway
4013.0,153.029736,-27.4459666,188.1743281459137,primary
4014.0,153.02967213629998,-27.446363246799997,188.1743281459137,primary
4015.0,153.0296661,-27.4455914,8.571240063352649,primary
4016.0,153.0297350022,-27.4451954621,6.533865299635148,primary
4017.0,153.0297422,-27.4451401,11.97010779604375,primary
4018.0,153.0298204655,-27.444745560700003,9.595359194588914,primary
4019.0,153.0298963389,-27.4443505968,9.892486316535038,primary
4020.0,153.012817,-27.4591171,132.89875042168305,residential
4021.0,153.029108,-27.44583,101.64543398774408,tertiary
4022.0,153.0231184,-27.4481671,68.30332955083578,residential
4023.0,153.0235357366,-27.44801896,68.30332955083578,residential
4024.0,153.0239530733,-27.447870819899997,68.30332955083578,residential
4025.0,153.021104,-27.4436814,57.6364651745231,residential
4026.0,153.0214833894,-27.4434668948,57.6364651745231,residential
4027.0,153.0217363,-27.4433239,55.95885832939503,residential
4028.0,153.0221131473,-27.4431059591,57.88823768518213,residential
4029.0,153.0224935896,-27.442892942199997,57.88823768518213,residential
4030.0,153.02287403190002,-27.4426799249,57.88823768518213,residential
4031.0,153.0124518,-27.4588937,219.10917922186619,motorway
4032.0,153.0121460953,-27.4591867621,222.20603553840095,motorway
4033.0,153.0119104861,-27.459525930999998,204.09175912667416,motorway
4034.0,153.011800537,-27.459912890100004,189.3136465460392,motorway
4035.0,153.0373203,-27.4435237,216.4296601524369,motorway
4036.0,153.0370633249,-27.4438520594,209.8821453132671,motorway
4037.0,153.0358116,-27.4474126,14.331008918696673,unclassified
4038.0,153.0358920029,-27.4470186537,9.132590910778172,unclassified
4039.0,153.0359632931,-27.446623017600004,9.132590910778172,unclassified
4040.0,153.0360345832,-27.4462273801,9.132590910778172,unclassified
4041.0,153.0361058734,-27.4458317412,9.132590910778172,unclassified
4042.0,153.0362231579,-27.4454471746,20.65748135940356,unclassified
4043.0,153.0358116,-27.4474126,110.96932593506209,primary
4044.0,153.0362426633,-27.4475199739,98.92276788345659,primary
4045.0,153.0366863664,-27.447582042199997,98.07961478525957,primary
4046.0,153.0371310656,-27.447638362,98.07961478525957,primary
4047.0,153.0375756519,-27.447695379200002,98.36219688153338,primary
4048.0,153.0382563,-27.4478337,100.3601312989377,residential
4049.0,153.038698135,-27.4479057619,100.3601312989377,residential
4050.0,153.0391399699,-27.4479778237,100.3601312989377,residential
4051.0,153.0395818049,-27.4480498855,100.3601312989377,residential
4052.0,153.040024125,-27.448119429600002,99.149737523566,residential
4053.0,153.0404675676,-27.4481831487,99.149737523566,residential
4054.0,153.04091102549998,-27.448246780399998,98.6363821285727,residential
4055.0,153.04135509030002,-27.4483069524,98.6363821285727,residential
4056.0,153.041799155,-27.4483671243,98.6363821285727,residential
4057.0,153.0422431885,-27.4484274792,98.69432863771969,residential
4058.0,153.0113355,-27.4623898,178.6452008839219,motorway
4059.0,153.0113454274,-27.4627903568,179.3058991890052,motorway
4060.0,153.0127052,-27.4612367,10.955926455515542,residential
4061.0,153.0127866379,-27.4608427028,9.641680092772317,residential
4062.0,153.0128590336,-27.4604472834,8.975928963252787,residential
4063.0,153.0128795,-27.4603317,3.9906048232329066,residential
4064.0,153.0130135395,-27.4599851421,45.67941641809106,residential
4065.0,153.0133348857,-27.4597052065,45.67941641809106,residential
4066.0,153.0213447,-27.4620843,280.7663728706707,secondary
4067.0,153.0209194835,-27.461959283800002,291.0645411206847,secondary
4068.0,153.0205015168,-27.461812653000003,292.50873845753694,secondary
4069.0,153.0200865755,-27.461659270300004,292.50873845753694,secondary
4070.0,153.0196703751,-27.4615086519,291.69498359663964,secondary
4071.0,153.0192525551,-27.461361646700002,290.5251439776088,secondary
4072.0,153.0188399459,-27.461204943800002,299.0201780608517,secondary
4073.0,153.0184471805,-27.461010575,299.0201780608517,secondary
4074.0,153.0100022,-27.4566813,244.11888677308974,residential
4075.0,153.0095791061,-27.4568103709,267.16622399526585,residential
4076.0,153.0091314386,-27.456814493000003,278.95943620529647,residential
4077.0,153.00870960860001,-27.456688888400002,295.3150868215588,residential
4078.0,153.0083100883,-27.4565070901,302.68083204832965,residential
4079.0,153.00801935180002,-27.4562442847,355.6956979107682,residential
4080.0,153.0294093,-27.4624465,25.874633903029366,secondary
4081.0,153.0296210352,-27.462093701399997,31.63188958636593,secondary
4082.0,153.0298018327,-27.461741175300002,341.48829208775425,secondary
4083.0,153.0322777,-27.4511291,155.14097856855355,residential
4084.0,153.03253201959998,-27.4514510518,131.4073045813133,residential
4085.0,153.0328695832,-27.4517153753,130.60659930205048,residential
4086.0,153.0332105703,-27.4519761861,130.60939122484783,residential
4087.0,153.0335493366,-27.452239269,131.54614620527272,residential
4088.0,153.0338854971,-27.4525050182,131.54278897332622,residential
