FID,angle,latitude,longitude,wall,ceiling,road,earth,building,sky,tree,sidewalk,person,car,fence,railing,signboard,bridge,minibike,grass,mountain,skyscraper,streetlight,plant,van,column,windowpane,ashcan,awning,bicycle,fountain,water,sculpture,bulletin board,lamp,chair
14757,92.09241342,22.42816248,114.2406724,0.019637,0,0.052027,0.057297,0.138805,0.059348,0.419582,0.043129,0.008426,0,0.010676,0.105652,0,0,0,0.000434,0,0,5.90E-05,0.08493,0,0,0,0,0,0,0,0,0,0,0,0
14758,222.5803404,22.3879196,114.2012092,0.033727,0,0.333793,0,0.07343,0.211754,0.217195,0.060359,0,0.002062,0.006602,0,0.004379,0.009738,0,0.011457,0,0,0.000602,0,0,0,0,0,0,0,0,0,0,0,0,0
14759,338.7565374,22.42321431,114.2311777,0,0,0.30759,0.016512,0.563176,0.004766,0.000219,0.063398,0.001543,0.004676,0.027617,0,0.004746,0,0,0.000328,0,0,0.001176,0.001281,0,0,0,0,0,0.001488,0,0,0,0,0,0
14760,5.640540556,22.3618045,114.1743849,0,0,0.334938,0,0.083809,0.165676,0.24259,0,0,0.049832,0,0,0,0,0,0,0,0.007984,4.00E-06,0,0.025945,0,0,0,0,0,0,0,0,0,0,0
14761,315.5297867,22.39975808,114.1924717,0.071273,0,0.098043,0,0.383902,0.011324,0.123633,0.002965,0,0.142109,0.002121,0,0.001984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14762,12.81136293,22.4287625,114.2020174,0,0,0.374363,0.018676,0.049258,0.376285,0.053254,0.000172,0,0.001031,0.093188,0.015164,0,0.000344,0,0,0,0.017762,0.000504,0,0,0,0,0,0,0,0,0,0,0,0,0
14763,16.73746056,22.37874192,114.1828862,3.90E-05,0,0.25493,0.002551,0.047824,0.062777,0.43141,0.06241,0,0.002152,0.004672,0.007113,0,0,0,0,0.000441,0,0,0.003273,0.012102,0,0,0,0,0,0,0,0,0,0,0
14764,168.804317,22.36600982,114.1768374,0.008125,0,0.377289,0.000461,0.275836,0.157699,0.081832,0.007547,8.00E-06,0.016953,0.057141,9.40E-05,0.002293,0,0,0.000195,5.50E-05,0,0,0.013012,3.50E-05,0,0,0.001324,0,0,0,0,0,0,0,0
14765,345.9347739,22.42639232,114.2337811,0,0,0.418945,0,0.192176,0.19066,0.138352,0.008758,5.10E-05,0.029047,0.003574,7.00E-05,0.000234,0,0,0.001105,0,0,0.002805,0.008105,0,0,0,0,0,0,0,0,0,0,0,0
14766,36.76476281,22.42884977,114.2087511,0.000242,0,0.313285,0,0.199828,0.207152,0.112586,0.066414,0,0.002086,0,0,0.000141,0,0,0.00634,0,0,0.000262,0.08091,0.007801,0,0,0,0,0.000164,0,0,0,0,0,0
14767,248.1811855,22.39976377,114.187483,0.060449,0,0.28725,0.016797,0.00309,0.209133,0.228961,0.058457,0,0,0.006148,0,2.70E-05,0,0,0.001211,0.117465,0,0.001594,0.00127,0,0,0,0,0,0,0,0,0,0,0,0
14768,19.36303703,22.36339793,114.1771771,0,0,0.029172,0.144691,0.018262,0.076988,0.614312,0.053398,0,0.037027,0,0,0,0,0,0.003688,0,0,0,0.001383,0,0,0,0,0,0,0,0,0,0,0,0
14769,264.3336265,22.37757753,114.2015754,0.051121,0,0.332469,0.024473,0.092047,0.377406,0.066645,0,0,0.007629,0.002758,0.028637,0,0.015688,0,0,0.001109,0,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
14770,13.12581012,22.36550336,114.2119219,0.048566,0.237098,0.136676,0.060145,0,0.304719,0.01225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14771,32.2326125,22.38450713,114.1890825,0.053109,0,0.285348,0.012371,0.07632,0.311516,0.060848,0,7.00E-05,0.066641,0.035719,0,0.000102,0.000277,0,0.000789,0.038316,0,0.00198,0.003406,0,0,0,0,0,0,0,0,0,0,0,0
14772,227.2677733,22.38005737,114.196607,0,0,0.327176,0,0.488574,0.050188,0,0.012734,0,0.10941,0,0,0.002391,0,0,0,0,0,0.001805,0,0,0,0,0,0,0,0,0,0,0,0,0
14773,93.07187686,22.42970189,114.2443957,0.094867,0,0.296441,2.30E-05,0.260988,0.188723,0.000715,0.02934,0,0,0.032203,0,8.20E-05,0.008457,0,0.000457,0,0,0.00193,0.085602,0,0,0,0,0,0,0,0,0,0,0,0
14774,136.0938042,22.38014906,114.203778,0.022547,0,0.224379,0,0.159359,0.135938,0.18309,0.093406,0,0.058684,0.066402,0,0,0,0,0,0.043238,0,0.000195,0.008348,0.004414,0,0,0,0,0,0,0,0,0,0,0
14775,237.9884776,22.42650098,114.2445651,0.066562,0,0.380402,0.005266,0.209555,0.102441,0.224336,0.000953,0,0.000715,0.005844,0,0,0,0,0.003125,0,0,0.000801,0,0,0,0,0,0,0,0,0,0,0,0,0
14776,125.0687348,22.37502246,114.1676444,0.092105,0,0.189016,0,1.20E-05,0.047754,0.270543,0.265621,0,0.026449,0.003273,0,0,0,0,0,0,0,2.70E-05,0.105191,0,0,0,0,0,0,0,0,0,0,0,0
14777,42.07215893,22.3875415,114.1917725,0.012918,0,0.311094,0.002191,0.181926,0.199789,0.104691,0.001727,0,0.035289,0.083137,0,0,0,0,3.90E-05,0,0.019836,0,0.002543,0,0,0,0,0,0,0,0,0,0,0,0
14778,0.259976192,22.41527852,114.2245469,0,0,0.33173,0,0.054688,0.139613,0.248961,0.009004,0,0.006859,0.097406,0,0.004902,0,0,0.011031,0,0.076305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14779,246.7183625,22.37784693,114.2033562,0.074055,0,0.290523,0,0.093797,0.345699,0.167801,0,0,0.006301,0.010359,0.002781,0.008508,0,0,0,0,0,0.000176,0,0,0,0,0,0,0,0,0,0,0,0,0
14780,47.1863829,22.398004,114.1943958,0,0,0.376945,0,0.434297,0.074266,0.03368,0.061477,0.00177,0.000426,1.20E-05,0,0.008375,0,0,0,0,0,8.00E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
14781,158.4960669,22.3692266,114.1805109,0.0105,0,0.320574,0.049906,0.053293,0.086652,0.354789,4.00E-06,0,0.009133,0.062012,0,0,0,0,0.007969,0.005254,0,0,0.002715,0.013848,0,0,0,0,0,0,0,0,0,0,0
14782,54.18956171,22.4060639,114.2206742,0.060613,0,0.252258,0.035238,0.033188,0.205633,0.31807,0,0,0.000707,0.009574,0.001082,0,0,0,0.021613,0.040551,0,0.001914,0.004387,0,0,0,0,0,0,0,0,0,0,0,0
14783,135.2817605,22.38609902,114.2065147,0.019344,0.003383,0.334832,0,0.181543,0.005934,0.063258,0,0,0.036852,0.043023,0,0.002598,0.272602,0,0.00723,0,0,0,0.029402,0,0,0,0,0,0,0,0,0,0,0,0
14784,198.1122036,22.41906689,114.2264502,0.011625,0,0.294016,0,0.443039,0.058039,0.052742,0.030945,0,0.051582,0.016203,0.000836,0,0,0,0.001387,0,0.030906,0,0,0,0.001453,0,0,0,0,0,0,0,0,0,0
14785,193.7253391,22.41144889,114.2217712,0.012121,0,0.393723,0,0.194176,0.229348,0.092238,0.017879,7.80E-05,0,0.008453,0,0.005535,0,0,5.90E-05,0,0.02793,0.001758,0.004148,0,0,0,0.002559,0,0.009906,0,0,0,0,0,0
14786,196.4537068,22.3742107,114.1755516,0.463031,0.220895,0.313051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001688,0.001336,0,0,0,0,0,0,0,0,0
14787,313.662052,22.38505133,114.2074096,0,0,0.351246,0,0.182871,0.230828,0.122836,0.057387,0.002219,0.003051,0.003898,0.014867,0.00843,0.011164,0,0.005766,0.002062,0.003277,9.80E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
14788,22.75542405,22.3779484,114.1993364,0.082941,0,0.311918,0,0.044719,0.207324,0.338293,0.000543,0,0.001445,0,0.011816,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0
14789,209.325769,22.41795436,114.2296813,0.005484,0,0.373285,0,0.456566,0.025746,0.103551,0.003094,0.002297,0.012305,0.013363,0,0.00018,0,0.003605,0,0,0,0,0,0,0,0,0,0.000523,0,0,0,0,0,0,0
14790,267.3127641,22.3761447,114.1498189,0.400012,0.257934,0.292543,0,0,0,0,0,0,0.043371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14791,284.1491521,22.4161488,114.2000477,0.030344,0,0.437688,0.023668,0.098578,0.276363,0.109188,0.001582,0.000684,0.000309,0.019316,0.001438,0,0,0,0,0,0,0.00023,0.000332,0,0,0,0,0,0,0,0,0,0,0,0
14792,249.7528334,22.3780387,114.2037548,0.095633,0,0.29466,0,0.116645,0.341223,0.139426,0.001234,0,0,0,0.008121,0,0,0,0,0.00048,0,0.002578,0,0,0,0,0,0,0,0,0,0,0,0,0
14793,24.40062001,22.3887883,114.2104314,0,0,0.081734,0,0.212465,0.081812,0.322617,0.183281,0.001172,0,0.001812,0.011863,0.000855,0,0,0.002793,0,0,0,0.099336,0,0,0,0.000258,0,0,0,0,0,0,0,0
14794,241.474849,22.42415802,114.1999909,0.004969,0,0.352902,0.008789,0.009707,0.166266,0.356691,0.019293,0,7.40E-05,0.012777,0.027836,0.00093,0,0,0,0.038215,0,0.001551,0,0,0,0,0,0,0,0,0,0,0,0,0
14795,202.5779233,22.39968185,114.202866,0.002898,0,0.386551,0,0.142797,0.240109,0.01941,0.003617,0,0.020875,0.078785,0,0,0.096746,0,0,0,0,0.000582,0,0.005328,0,0,0,0.000695,0,0,0,0,0,0,0
14796,312.3275978,22.38803169,114.1990172,0.005598,0,0.315535,0,0.08882,0.348113,0.100633,0.04507,0,0.006293,0.048574,0.030125,0,0.010203,0,0,0.000969,0,6.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
14797,313.1912017,22.3661786,114.175015,0.014238,0,0.262453,0,0.260539,0.025211,0.238293,0.027426,0.001008,0,0.170566,0,8.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14798,10.59214021,22.41496474,114.2129738,0,0,0.405879,0.013207,0.039031,0.392824,0.087953,0.005695,0,0.023262,0.014344,0.012645,0.00075,3.10E-05,0,0,0.002941,0,0.000797,0,0,0,0,0,0,0,0,0,0,0,0,0
14799,270.8341521,22.42342052,114.2126602,0.001309,0,0.323641,0,0.080199,0.238996,0.229855,0.016059,0,0.00057,0.031496,0.039812,0,0,0,0.00032,0,0,3.90E-05,0.036785,0,0,0,0,0,0,0,0,0,0,0,0
14800,251.9653968,22.42452022,114.2313296,0.002879,0.01277,0.361398,0,0.481551,0.040363,0.000176,0.018895,0,0.00225,0.051156,0.011277,0.001867,0,0,0,0,0,0,0.011336,0,0.004082,0,0,0,0,0,0,0,0,0,0
14801,19.36342719,22.41436916,114.2242606,0.005184,6.20E-05,0.383812,0.000723,0.331785,0.128707,0.045414,0.014027,0.001688,0.001336,0.015973,0.020531,0,0.002055,0,0,0,0.024133,0,0.02457,0,0,0,0,0,0,0,0,0,0,0,0
14802,127.6191534,22.42953809,114.2037866,0.004828,0,0.329371,0,0.143062,0.129996,0.282633,0.01666,0,0.011801,0.051328,0.020156,0.002691,0,0,0.000699,0.001004,0,0,0.004551,0,0,0,0.001031,0,0,0,0,0,0,0,0
14803,225.8676648,22.3920041,114.1972201,0,0,0.364422,0.063102,0.04573,0.259895,0.215457,9.00E-05,0,0.003234,0.020113,0.004055,0.02027,0,0,0,0,0,0.001453,0,0,0,0,0,0,0,0,0,0,0,0,0
14804,72.27287877,22.42412172,114.2303057,0,0,0.37198,0,0.426238,0.061434,0.06157,0.026711,0,0.012164,0.00093,0.001617,0,0.004523,0,0.011305,0,0,0.004348,0.015152,0,0,0,0,0.001867,0,0,0,0,0,0,0
14805,171.2649089,22.42494303,114.2342415,0.003293,0,0.291066,0.016957,0.288297,0.137176,0.153867,0.015078,0,0.004289,0.022469,0.008758,0,0,0,0,0,0.001953,0,0.056797,0,0,0,0,0,0,0,0,0,0,0,0
14806,258.4424837,22.36627367,114.1689443,0.014789,0,0.339363,0.026102,0.00016,0.244324,0.279465,0.000703,0,0,0.005148,0.050004,0.010891,0,0,0.012465,0.001824,0,0.000258,0,0,0,0,0,0,0,0,0,0,0,0,0
14807,220.8903904,22.3742309,114.1766765,0,0,0.418164,0,0.089016,0.14093,0.128305,0.014449,0.000199,0.041934,0.007008,0.00191,0.006453,0,0,0.000234,0,0.14152,0.000746,0,0,0,0,0,0.007379,0,0,0,0,0,0,0
14808,315.2219906,22.37873392,114.2046417,0,0,0.414223,0,0.120742,0.18082,0.216852,0.024977,0.002129,0.001773,0.034793,3.50E-05,0.000621,0,0,0.000242,0,0,0,0.000453,0,0,0,0,0,0.00234,0,0,0,0,0,0
14809,341.2016177,22.37391215,114.1700187,0.126164,0,0.169277,0,0.060461,0.222852,0.230602,0.02207,0,0.000113,0.002434,0,0.004875,0,0,0.045059,0.099691,0,0.002754,0.000691,0.007273,0,0,0,0,0,0,0,0,0,0,0
14810,28.43203422,22.3790346,114.1966466,0,0,0.419285,0,0.433453,0.071629,0.034539,0.018551,0,0,0.022531,0,0,0,0,0,0,0,1.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
14811,43.57753638,22.3986608,114.1929785,0,0,0.302691,0,0.54182,0.033113,0.007957,0.073453,0.003406,0.007297,0.002418,0.000766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14812,18.58506771,22.3933481,114.1989698,0.00316,0,0.346504,0.00123,0.333066,0.096285,0.0695,0.00543,0,0.007492,0.016117,0.001078,3.10E-05,0,0,0.089113,0,0,0.000777,0.026969,0,0.000738,0,0,0,0,0.000316,0,0,0,0,0
14813,43.70263711,22.41638451,114.2116089,0.302668,0,0.000176,0.344711,0.167277,0.04718,0.102762,0,0.000129,0.000598,0.019023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14814,234.3047888,22.37988204,114.2063557,0.002512,0,0.309551,0.001707,0.372941,0.112004,0.062609,0.004617,0,0.081043,0.00957,0.001531,0,0,0,0.000754,0,0,0,0.04116,0,0,0,0,0,0,0,0,0,0,0,0
14815,55.89110799,22.3701265,114.176449,0.293793,0.125793,0.142797,0,0.070086,0.144246,0.091102,0,0,0,0.024438,0.09266,0.000371,0,0,0,0,0,0,0,0,0,0.001887,0,0,0,0,0,0,0,0,0
14816,153.9724371,22.41019945,114.2132036,0.086645,0,0.322438,0.000605,0.069918,0.400312,0.029898,0,0,0.006918,0.009219,0.002617,0.00457,0.002461,0,0,0.064312,0,8.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
14817,131.2555654,22.38085374,114.1963316,0,0,0.259719,0,0.33409,0.072871,0.014746,0.076922,0.000309,0.047328,0.067863,0,1.20E-05,0.002469,0,0,0.005539,0.100637,0,0.005211,0,0,0,0,0,0,0,0,0,0,0,0
14818,326.2038377,22.3660407,114.1846626,0,0,0.205105,0,0,0.283199,0.290238,0.021285,0,0,0.106,0,0.010266,0,0,0.007441,0.001715,0,0.000137,0.074613,0,0,0,0,0,0,0,0,0,0,0,0
14819,29.5901941,22.37649576,114.1986577,0.003344,0,0.350508,0.000125,0.026531,0.260703,0.279527,0.002316,3.10E-05,0.000852,0.011949,0.01609,0,0.008301,0,0.01602,0,0,0.000641,0.023062,0,0,0,0,0,0,0,0,0,0,0,0
14820,187.3792674,22.40902489,114.2115111,0.006328,0,0.354711,0.01202,0.000512,0.106348,0.253406,0,0,0.004539,0.057895,0.063777,0,0.136508,0,0,0.003957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14821,74.60314235,22.42937232,114.2481731,0.001602,0,0.318742,0.007375,0.136883,0.351188,0.022738,0,0,0.003348,0.147688,0,0,0,0,0.000758,0.008891,0,4.00E-06,0.000258,0,0,0,0,0,0,0,0,0,0,0,0
14822,27.96092424,22.36636537,114.1737933,0,0,0.284859,0.00841,0.219996,0.138133,0.137719,0.044535,3.90E-05,0.001109,0.09073,0.02884,0,0.000391,0,0.00032,0,0.03584,0,0.000852,0,0,0,0,0,0,0,0,0,0,0,0
14823,305.1047028,22.42877794,114.2045725,0,0,0.268898,0.028734,0.173617,0.085285,0.337629,0,0,4.30E-05,0.017457,0,0.000586,0,0,0.056164,0,0,0,0.000215,0,0,0,0,0,0,0,0.00125,0,0,0,0
14824,133.0965895,22.38719347,114.1999364,0,0,0.308137,0,0.096105,0.143324,0.113105,0.057883,0.000512,0.038074,0.064816,0,0.001875,0,0,0,0,0.173656,0.000238,0.001555,0,0,0,0,0,0,0,0,0,0,0,0
14825,28.86639141,22.39588281,114.1988739,0.0155,0,0.319699,0,0.430055,0.091504,0.01607,0.043945,0.003062,0,0.053883,0.021926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14826,35.12656848,22.38387764,114.188634,0.016855,0,0.277809,3.50E-05,0.150051,0.272781,0.103027,0.000363,0,0.01902,0.028488,0.05423,0,0,0,0,0,0,0.000375,0,0,0,0,0,0,0,0,0,0,0,0,0
14827,332.8839327,22.4240265,114.2136438,0,0,0.366922,0,0.096543,0.155875,0.270656,0.069363,0,0.000414,0,0,0.022926,0,0,0.001207,0,0,0.000332,0.015457,0,0,0,9.80E-05,0,0,0,0,0,0,0,0
14828,99.96937639,22.38046165,114.212568,0,0,0.434668,0.006027,0.016195,0.02191,0.470328,0.035473,0,8.20E-05,0.003176,0,0.009434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14829,214.4893779,22.382537,114.1879288,0.303727,0.185203,0.272594,0,0.217301,0,0,0.017953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14830,318.4652834,22.382747,114.204948,0.010094,0,0.385566,0,0.263387,0.140758,0.120547,0.021086,0.000242,0.002637,0.008418,4.70E-05,0.001797,0.009945,0,0,0,0,0.001227,0.009105,0,0,0,0,0,0,0,0,0,0,0,0
14831,57.85669541,22.38987569,114.2043946,0.014094,0,0.317227,0.017441,0.302887,0.137738,0.06575,0.0015,0,0.009402,0.002996,0.06816,0.001148,0.025098,0,0.001324,0.003406,0.02934,0,0.000996,0,0,0,0,0,0,0,0,0,0,0,0
14832,41.3278935,22.3970629,114.2069472,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14833,117.7849976,22.41820246,114.2303374,0.001547,0,0.384551,0.019082,0.061207,0.149645,0.215758,0.022926,0.010668,0.00084,0.008742,0,0.004105,0,0,0.027203,0.029684,0,0.002926,0.010883,0,0,0,0,0,0,0,0,0,0,0,0
14834,312.4905112,22.3768125,114.1741633,0.002734,0,0.346379,0,0.106988,0.101473,0.265344,0.064512,0.000102,0.007605,0.025891,0,0.008844,0,0,0.010387,0.000922,0.048773,0,0.008418,0,0,0,0,0,0,0,0,0,0,0,0
14835,131.9250163,22.3897425,114.2091686,0.000633,0,0.372547,0,0.314547,0.178594,0.033438,0.037414,0.001734,0.020695,0.008867,0,0,0.024492,0,0,0,0,2.00E-05,0.006738,0,0,0,0,0,0,0,0,0,0,0,0
14836,245.4130529,22.42351165,114.2130944,0.016523,0,0.287902,0.000969,0.11552,0.250246,0.136461,0.122301,0,0.000953,0.005469,0,0.009867,0,0,0.000496,0.025645,0,0.003504,0.02291,0,0,0,0,0,0,0,0,0,0,0,0
14837,48.93799022,22.3677866,114.1717413,0.009977,0.065617,0.304086,0,0.503637,0.088328,0.007973,0.003883,0,0.004145,0.003996,0,0.001824,0,0,0,0,0,0,0,0.006434,0,0,0,0,0,0,0,0,0,0,0
14838,52.79353593,22.37442994,114.1771555,0,0,0.247391,0,0.392711,0.105988,0,0.041168,0.030074,0.015945,0.011148,0,0.008348,0,0,0,0,0,0,0,0,0,0,0,0.030562,0,0,0,0,0,0,0
14839,28.42711891,22.4145743,114.2262349,0.026859,0,0.339438,0.02298,0.059449,0.175375,0.199223,0.024598,0,0,0.042863,0.006375,0.00123,0,0,0.001898,0,0.094578,8.60E-05,0.000555,0,0,0,0,0,0,0,0,0,0,0,0
14840,234.6256655,22.34642003,114.1478315,0.370945,0.248582,0.327648,0,6.60E-05,0.006977,0,0.024664,0,0,0,0,0.000355,0,0,0,0,0,0,0.014605,0,0,0,0,0,0,0,0,0,0,0,0
14841,18.24647068,22.38362186,114.2012741,0,0,0.352258,0.004484,0.045023,0.084238,0.295195,0.010891,0,0.004133,0.020344,0.00602,0.077352,0.092285,0,0,0,0,0,0,0,0.007777,0,0,0,0,0,0,0,0,0,0
14842,156.2767806,22.38899793,114.2033304,0,0,0.290898,0,0.183605,0.162719,0.117852,0.035625,0,0.100566,0.020691,0,0,0,0,0.000887,0.002629,0.082105,0.001734,0,0,0,0,0,0,0,0,0,0,0,0,0
14843,246.7479974,22.37326983,114.1917949,0.027293,0,0.287484,0.001633,0.008496,0.099539,0.421551,0,0,0.002398,0.059223,0,0,0,0,0.090551,0,0,0,0.001832,0,0,0,0,0,0,0,0,0,0,0,0
14844,146.9939004,22.4281994,114.2470312,0.107539,0,0.33077,0.05091,0.023664,0.138121,0.233949,0,0,0,0.061988,0.005648,0.000473,0,0,0.000516,0.034715,0,0.006027,0,0,0,0,0,0,0,0,0,0,0,0,0
14845,184.9022495,22.38648536,114.2112871,0,0,0.36802,0.016328,0.078426,0.115008,0.333879,0.004695,0,0.000691,0.016797,0,0.039516,0.008891,0,0.00034,0.01509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14846,227.5998048,22.3863513,114.2030178,0.000812,0,0.357074,0,0.175691,0.082832,0.236723,0.045891,0.004965,4.00E-06,0.016121,0.001152,0.005211,0,2.30E-05,0,0,0.054645,2.70E-05,0.00825,0,0,0,0,0,0,0,0,0,0,0,0
14847,258.7984251,22.3787915,114.1872681,0.010156,0,0.287996,0.002363,0.162336,0.152852,0.166969,0.057176,0,0.001754,0.083398,0.007848,0.001633,0,0,0.015848,0,0,0.000953,0.030902,0,0,0,0,0,0,0,0,0,0,0,0
14848,68.08392744,22.37685386,114.1782058,0.000949,0,0.214117,0,0.486141,0.050723,0.024375,0.117832,0.016129,0.014715,0.028969,0,8.00E-06,0,0.007113,0,0,0,4.70E-05,0.038559,0,0,0,0,0,0.000289,0,0,0,0,0,0
14849,136.5677668,22.4275655,114.2391417,7.40E-05,0,0.001777,0.185477,0.0095,7.80E-05,0.638625,0.001395,0,0.149285,0,0,0.007711,0,0,0,0,0,0,0.000652,0,0,0,0,0,0,0,0,0,0,0,0
14850,272.4890162,22.37427546,114.1857931,0.002012,0,0.289668,0,0.073402,0.266598,0.028594,0.00068,0.023094,0.00425,0.002992,0,0.006219,0,0,0,0.002824,0,0.000461,0,0,0,0,0,0,0,0,0,0,0,0,0
14851,206.0970159,22.37134168,114.1744214,0.049566,0,0.395113,0.000391,0.053773,0.152332,0.30593,0.017844,0,0,0.000312,0.019109,0.005449,0.000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14852,253.2656202,22.37853137,114.1591939,0.672227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14853,304.5412399,22.41180563,114.2337238,0.002512,0,0.000352,0.045297,0,0.130527,0.637609,0.000273,0.004359,0.002723,0.001121,0,0,0,0,0,0.02909,0,0,0.001223,0,0,0,0,0,0,0,0,0,0,0,0
14854,272.3975303,22.42422144,114.2298464,0,0,0.212703,0.010168,0.342945,0.112633,0.058234,0.010617,0.000875,0.141422,0.01609,0,0,0,0,0.000406,0,0,0.001129,0,0.086906,0.002633,0,0,0,0,0,0,0,0,0,0
14855,191.0984749,22.37475541,114.1957926,0.005945,0.000113,0.280617,4.70E-05,0.300883,0.003375,0.148648,0.011414,0,0,0.033996,0.068352,0.003812,0,0,0,0,0,0.000441,0.13807,0,0.004266,0,0,0,2.00E-05,0,0,0,0,0,0
14856,41.3278935,22.4017675,114.2113963,0,0,0,0,0,0.998758,0,0,0,0,0,0,0.001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14857,76.07753965,22.4281102,114.2402294,0,0,0.150074,0.03693,0.381641,0.087973,0.224129,0.076004,0.000531,0.000828,0.041188,0,0,0,0,0,0,0,0,0.000703,0,0,0,0,0,0,0,0,0,0,0,0
14858,190.5516333,22.41241923,114.2126354,0,0,0.331676,0.004078,0.04691,0.17016,0.153375,0.000355,0,0.003996,0.000988,0,0.107438,0.011434,0,0.043133,0,0,0,0,0.074598,0,0,0,0,0.001016,0,0,0,0,0,0
14859,199.1171292,22.41404714,114.2235932,0,0,0.314719,0,0.396492,0.071098,0.000648,0.062145,0.006695,0.021859,0,0,1.20E-05,0,0,2.00E-05,0.001301,0,0,0.015559,0,0,0,0,0,0,0,0,0,0,0,0
14860,259.4600792,22.40757679,114.2042399,0.003055,0,0.413441,0.017043,0.177602,0.177535,0.136648,0.003773,0,0,0.000582,0,0,0,0,0.003609,0.008848,0,0,0.041926,0,0,0,0,0,0,0,0,0,0,0,0
14861,310.6908031,22.42088637,114.2140086,0,0,0.243191,8.00E-06,0.011746,0.197898,0.272008,0.039156,0,0.004109,0.003688,4.00E-06,0,0.001781,0,0.135852,0.006426,0,0.006762,0.006785,0,4.00E-06,0,0,0.002379,0,0,0,0,0,0,0
14862,2.33020199,22.41250235,114.2238695,0.085047,0,0.285102,0,0.267453,0.081699,0.068875,0,0,0.020652,0.003871,0,0,0.134688,0,0,0,0.041281,0.000859,0.010195,0,0,0,0,0,0,0,0,0,0,0,0
14863,119.4047651,22.39711114,114.1986745,0.016188,0,0.214035,0.059453,0.490391,0.043883,0,0.004637,0.000281,0,0.111051,0.014617,0,0,0,0,0,0,0,0.011801,0,0,0,0,0,0,0,0.000988,0,0,0,0
14864,135.9028117,22.3824763,114.1971129,0,0,0.385469,0,0.218969,0.12318,0.198508,0.024781,0,0.01298,0.03177,0,0.002156,0,0,0,0,0,0,2.70E-05,0,0,0,0,0,0,0,0,0,0,0,0
14865,199.3453233,22.41748527,114.2258727,0.183953,0.027898,0.301848,0,0.240734,0.033785,0.102746,0.07084,0,0.024082,0,0,0,0,0,0,0,0,0.002102,0,0,0,0,0,0,0,0,0,0,0,0,0
14866,99.22697116,22.42969781,114.2478342,0.010809,0,0.303055,0,0.206191,0.188465,0.150371,0.005172,0.000273,0.108508,0.015402,0,0,0,0,0.001383,0,0,0,0.007859,0.002414,0,0,0,0,0,0,0,0,0,0,0
14867,41.94003477,22.38128368,114.1945605,0,0,0.236348,0,0.08566,0.134066,0.332383,0.002758,0,0.059871,0.046301,0,0,0,0,0.024387,0,0.075531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14868,133.8013538,22.38922366,114.2058694,0.011289,0,0.262246,0,0.562051,0.071922,0,0.081805,0.000172,0.002305,0.005902,0,0,0,0,0,0,0,8.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
14869,180.2359691,22.41909905,114.2295102,0.008789,0,0.222527,0.075055,0.166582,0.121105,0.234773,0.008141,0,0.005379,0.039266,8.60E-05,0.001191,0,0,0.035242,0,0.035246,0.000848,0.003254,0,0,0,0,0,0.036676,0,0,0,0,0,0
14870,305.1632051,22.39739006,114.1906418,0,0,0.348594,0,0.520793,0.018285,0,0.027246,0.003355,0.068684,0,0,0.000746,0,0,0,0,0,0,0,0,0,0,0.006262,0,0,0,0,0,0,0,0
14871,268.3946861,22.37730545,114.1810127,0.135914,0,0.343125,0.000684,0.091633,0.35368,0.011746,0,0,0.013562,0.036039,0.001621,0,0,0,0,0.011977,0,2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
